PORT_NAME,CNTR_CODE3,LONGITUDE,LATITUDE
UNKNOWN_2452,GBR,-0.916666667,60.61666667
UNKNOWN_2471,GBR,-0.9223825,60.690345
UNKNOWN_2455,GBR,-0.9223825,60.690345
UNKNOWN_2448,GBR,-0.933333333,60.61666667
UNKNOWN_2467,GBR,-0.933333333,60.61666667
DUTCH RIVER WHARF,GBR,-0.935460433,53.68129716
CALDAIRE TERMINAL,GBR,-0.936905582,53.68283823
ROCHEFORT,FRA,-0.955678723,45.94700217
ESCOMBRERAS,ESP,-0.956489687,37.57101849
UNKNOWN_2442,GBR,-0.969639,60.6882345
UNKNOWN_2472,GBR,-0.969639,60.6882345
SALTBURN,GBR,-0.978564799,54.58301163
CARTAGENA,ESP,-0.981735755,37.59429707
UNKNOWN_2474,GBR,-1.004145,60.669656
UNKNOWN_2446,GBR,-1.004145,60.669656
UNKNOWN_2445,GBR,-1.010814,60.7036635
UNKNOWN_2473,GBR,-1.010814,60.7036635
UNKNOWN_2453,GBR,-1.018078,60.334234
UNKNOWN_2466,GBR,-1.018078,60.334234
ROYAN,FRA,-1.031233033,45.61974111
LE VERDON,FRA,-1.04390655,45.54054497
SALTPOND,GHA,-1.05,5.2
REDCAR,GBR,-1.064943433,54.61445618
UNKNOWN_2492,GBR,-1.066666667,53.78333333
MID YELL (SHETLAND ISLANDS),GBR,-1.068093,60.601424
PORTSMOUTH,GBR,-1.097640291,50.81760682
PORTSMOUTH HARBOUR,GBR,-1.1,50.8
PORTSMOUTH CONTINENTAL FERRY PORT,GBR,-1.1,50.8075
ANDERNOS-LES-BAINS,FRA,-1.112652563,44.74442881
UNKNOWN_2477,GBR,-1.116256712,60.15211557
UNKNOWN_2451,GBR,-1.116256712,60.15211557
GOSPORT MARINA,GBR,-1.116666667,50.795
LERWICK (SHETLAND ISLANDS),GBR,-1.133333333,60.15
VIDLIN (SHETLAND ISLANDS),GBR,-1.1372485,60.3694955
ARCACHON,FRA,-1.148036729,44.66011208
LERWICK,GBR,-1.15,60.15
PORT OF TEESPORT,GBR,-1.157067138,54.60805556
TEES & HARTLEPOOL,GBR,-1.15883832,54.61794644
UNKNOWN_2470,GBR,-1.1595665,60.505829
UNKNOWN_2454,GBR,-1.1595665,60.505829
LAXO (SHETLAND ISLANDS),GBR,-1.168241712,60.35379078
UNKNOWN_2484,GBR,-1.183333333,50.85
SOUTH BANK,GBR,-1.188245815,54.58211042
HARTLEPOOL,GBR,-1.200462892,54.69346852
LA ROCHELLE,FRA,-1.209815715,46.15522772
TOFT (SHETLAND ISLANDS),GBR,-1.216666667,60.46666667
MIDDLESBROUGH,GBR,-1.217094087,54.58134102
LA PALLICE,FRA,-1.233357386,46.1661027
HOSWICK (SHETLAND ISLANDS),GBR,-1.257527,59.998127
BILLINGHAM,GBR,-1.266666667,54.58333333
SULLOM VOE,GBR,-1.277122328,60.46513487
GRUTNESS (SHETLAND ISLANDS),GBR,-1.2783805,59.872217
SCALLOWAY (SHETLAND ISLANDS),GBR,-1.279019,60.13957
SCALLOWAY,GBR,-1.283333,60.133333
COWES HARBOUR,GBR,-1.3,50.766667
HAMBLE,GBR,-1.3,50.85
STOCKTON,GBR,-1.30000041,54.5666998
COWES,GBR,-1.300266729,50.76623718
SEAHAM,GBR,-1.323791504,54.83929443
SOUTHAMPTON BP OIL TERMINAL,GBR,-1.326054,50.84947
FAWLEY,GBR,-1.327007871,50.85466153
SOUTHAMPTON EXXON OIL TERMINAL,GBR,-1.329405,50.839118
FAWLEY MARINE TERMINAL,GBR,-1.333333,50.816667
UNKNOWN_2475,GBR,-1.3352225,60.1045035
UNKNOWN_2447,GBR,-1.3352225,60.1045035
ROTHERHAM,GBR,-1.358467567,53.43076099
SUNDERLAND,GBR,-1.360647187,54.91132499
COLLAFIRTH (SHETLAND ISLANDS),GBR,-1.3669165,60.528451
AITH (SHETLAND ISLANDS),GBR,-1.3775495,60.284287
SAND (SHETLAND ISLANDS),GBR,-1.3784605,60.212196
BENI SAF,DZA,-1.383333,35.3
BAMBA,MLI,-1.403369978,17.03153869
TYNEMOUTH,GBR,-1.416263637,55.01737159
MARCHWOOD,GBR,-1.429283945,50.89396207
SOUTHAMPTON,GBR,-1.430357489,50.90566391
SKELD (SHETLAND ISLANDS),GBR,-1.432904177,60.16909855
SOUTH SHIELDS,GBR,-1.433333333,55
NORTH SHIELDS,GBR,-1.45,55
TYNE,GBR,-1.456858067,54.98215561
BAYONNE,FRA,-1.488996831,43.51023781
YARMOUTH HARBOUR,GBR,-1.5,50.7
BLYTH,GBR,-1.503580795,55.12509759
YARMOUTH,GBR,-1.5150945,50.702777
LYMINGTON,GBR,-1.531411611,50.75657517
WEST BURRAFIRTH (SHETLAND ISLANDS),GBR,-1.541697,60.293697
HORNILLO,ESP,-1.55,37.4
AGUILAS,ESP,-1.565359334,37.40423795
WALLS (SHETLAND ISLANDS),GBR,-1.5668295,60.2312365
BIARRITZ,FRA,-1.5669,43.487134
GATESHEAD,GBR,-1.5774,54.965134
NANTES SAINT-NAZAIRE,FRA,-1.582580566,47.19769287
NANTES,FRA,-1.583300356,47.20000066
WARKWORTH HARBOUR,GBR,-1.583333,55.333333
PORT OF NEWCASTLE UPON TYNE,GBR,-1.590930506,54.965
AMBLE,GBR,-1.596014551,55.33075064
GRANVILLE,FRA,-1.598948367,48.83468955
UNKNOWN_2457,GBR,-1.6,59.53333333
UNKNOWN_2480,GBR,-1.6,59.53333333
CHERBOURG,FRA,-1.617801242,49.64976896
PORT DE CHANTEREYNE MARINA,FRA,-1.620376914,49.64638889
RADE DE CHERBOURG,FRA,-1.633333,49.65
SANDNESS (SHETLAND ISLANDS),GBR,-1.65,60.3
UNKNOWN_2468,GBR,-1.666666667,60.33333333
UNKNOWN_2449,GBR,-1.666666667,60.33333333
BASSE-INDRE,FRA,-1.671077967,47.19858933
SEKONDI,GHA,-1.7,4.95
TAKORADI,GHA,-1.733333,4.883333
PETERHEAD,GBR,-1.770860401,57.50220616
HENDAYE,ESP,-1.777190214,43.36845321
PETERHEAD BAY,GBR,-1.781364526,57.50351384
UNKNOWN_410,FRA,-1.782912849,43.36905298
LES SABLES D'OLONNE,FRA,-1.79043341,46.50118051
LES SABLES D' OLONNE,FRA,-1.8,46.5
PUERTO DE GARRUCHA,ESP,-1.816667,37.183333
GARRUCHA,ESP,-1.817953637,37.18272194
MONTOIR,FRA,-1.833333,47.283333
PORT OF CANCALE,FRA,-1.853180212,48.66916667
DIELETTE,FRA,-1.861578471,49.55222523
GHAZAOUET,DZA,-1.8632,35.109934
PUERTO DE CARBONERAS,ESP,-1.883333,37
PORT OF CORDEMAIS,FRA,-1.884040047,47.27611111
CARBONERAS,ESP,-1.898356229,36.97159099
PASAJES,ESP,-1.917837438,43.31989361
RHAROUS,MLI,-1.926579773,16.88139894
PUERTO DE PASAJES,ESP,-1.933333,43.333333
SAN SEBASTIAN,ESP,-1.9782,43.326134
POOLE,GBR,-1.983333333,50.71666667
POOLE HARBOUR,GBR,-1.986513545,50.71444444
BERWICK-UPON-TWEED,GBR,-2,55.766667
FRASERBURGH HARBOR,GBR,-2,57.683333
BERWICK-ON-TWEED,GBR,-2.000517653,55.77997901
FRASERBURGH,GBR,-2.001183375,57.69316305
SAINT-MALO,FRA,-2.016667,48.65
ST MALO,FRA,-2.017620489,48.64531584
PAIMBOEUF,FRA,-2.0315445,47.2874105
UNKNOWN_2476,GBR,-2.041236466,60.13650478
UNKNOWN_2450,GBR,-2.041236466,60.13650478
DONGES,FRA,-2.041543308,47.29206905
PORT ATLANTIQUE DE NANTES,FRA,-2.068256773,47.30638889
ABERDEEN HARBOUR,GBR,-2.074617197,57.14222222
ABERDEEN,GBR,-2.08036005,57.1429486
EYEMOUTH,GBR,-2.083333,55.866667
REDON,FRA,-2.086608887,47.644104
ST HELIER,JEY,-2.0995,49.18333387
UNKNOWN_380,JEY,-2.1,49.18333333
UNKNOWN_381,JEY,-2.1,49.18333333
UNKNOWN_382,JEY,-2.11,49.18
SAINT HELIER HARBOUR,JEY,-2.116667,49.183333
MONTOIR DE BRETAGNE,FRA,-2.135181257,47.30405674
ST NAZAIRE,FRA,-2.199183027,47.28106529
ALDERNEY HARBOUR,GGY,-2.2,49.733333
ALDERNEY,GGY,-2.206324585,49.73139453
GLOUCESTER,GBR,-2.216666667,51.88333333
AXIM,GHA,-2.2465,4.866134
ZUMAYA,ESP,-2.252204893,43.29706429
PORT DE MORIN,FRA,-2.28828033,46.98333333
MANCHESTER,GBR,-2.293847147,53.47133552
CARRINGTON,GBR,-2.3409,53.468034
PORNICHET MARINA,FRA,-2.341813899,47.25916667
PORT-JOINVILLE (ILE D\u2022YEU),FRA,-2.348016846,46.72669658
BARTON,GBR,-2.3577,53.477334
ECCLES,GBR,-2.3581,53.444234
MODIOKOY,MLI,-2.366985753,16.75207698
ONDARROA,ESP,-2.417185441,43.32382885
PARTINGTON,GBR,-2.417719313,53.42791613
NORTH RONALSDAY,GBR,-2.42392763,59.35133608
PORTLAND HARBOUR,GBR,-2.433333,50.583333
WEYMOUTH HARBOUR,GBR,-2.45,50.616667
WEYMOUTH,GBR,-2.451426314,50.58023919
MONTROSE,GBR,-2.465218757,56.70445153
ALMERIA,ESP,-2.473142784,36.83359341
DINGLE,GBR,-2.4797,53.384134
SHARPNESS,GBR,-2.482727051,51.7175293
MACDUFF,GBR,-2.4921235,57.6677135
NORTHWICH,GBR,-2.512447119,53.25843048
SAINT SAMPSON,GGY,-2.516667,49.483333
DUNBAR,GBR,-2.516667,56
UNKNOWN_2957,GGY,-2.53,49.45
SAINT PETER PORT,GGY,-2.533333,49.45
PORT OF PIRIAC-SUR-MER,FRA,-2.539870436,47.3825
GUERNSEY,GGY,-2.540377358,49.46521724
UNKNOWN_2955,GGY,-2.540398607,49.465202
UNKNOWN_2956,GGY,-2.540398607,49.465202
WARRINGTON,GBR,-2.583333333,53.36666667
ARBROATH,GBR,-2.587216342,56.55301589
STRONSAY,GBR,-2.59608995,59.14172174
WHITEHALL,GBR,-2.6,59.133333
KETTLETOFT,GBR,-2.6,59.233333
BRISTOL,GBR,-2.608257299,51.44887567
CHEPSTOW,GBR,-2.668332479,51.63271575
SANDAY,GBR,-2.693444581,59.19083468
AVONMOUTH,GBR,-2.705433131,51.50551056
BERMEO,ESP,-2.716656393,43.41930201
NORTH BERWICK,GBR,-2.7172,56.060334
PORTBURY,GBR,-2.720988298,51.49530208
LE LEGUE,FRA,-2.741596401,48.52608379
PRESTON,GBR,-2.744533464,53.76023695
EDAY,GBR,-2.745954966,59.15528326
RUNCORN,GBR,-2.752876823,53.32921899
WESTON POINT,GBR,-2.755979542,53.32500778
PORTISHEAD,GBR,-2.760734027,51.48945781
VANNES,FRA,-2.764526367,47.63128662
BRIDPORT HARBOUR,GBR,-2.766667,50.716667
LANCASTER,GBR,-2.809204102,54.05529785
REDCLIFF BAY,GBR,-2.8161,51.478134
GLASSON DOCK,GBR,-2.8493595,53.9975685
INCE,GBR,-2.85,53.28333333
SHAPINSAY,GBR,-2.85,59.05
WESTRAY,GBR,-2.861370326,59.25058236
STANLOW,GBR,-2.866666667,53.28333333
TAYPORT,GBR,-2.8878255,56.450133
PAPA WESTRAY,GBR,-2.888926986,59.32762967
GARLSTON,GBR,-2.9,53.35
GARSTON,GBR,-2.904410748,53.34855443
HEYSHAM,GBR,-2.913283163,54.03460071
BURRAY PIER,GBR,-2.913952048,58.843863
MELILLA,ESP,-2.932454356,35.28511073
ELLESMERE PORT,GBR,-2.933333333,53.3
EGILSAY,GBR,-2.941324936,59.15604354
DUNDEE,GBR,-2.95,56.46666667
ST MARGARETS HOPE,GBR,-2.95,58.833333
COCKENZIE,GBR,-2.952,55.975234
SCAPA FLOW,GBR,-2.961499426,58.92826173
ST MARGARET'S HOPE,GBR,-2.963431,58.825058
BELLPORT,GBR,-2.966666667,51.56666667
KIRKWALL,GBR,-2.966666667,58.98333333
BIRD PORT,GBR,-2.966667,51.566667
BUCKIE HARBOR,GBR,-2.966667,57.683333
BUCKIE,GBR,-2.969010755,57.67912173
EASTHAM,GBR,-2.969424189,53.34907732
PORT SUNLIGHT,GBR,-2.9786,53.349334
SCAPA BAY,GBR,-2.983333,58.95
PIEROWALL,GBR,-2.983333,59.3
BROMBOROUGH,GBR,-2.983333333,53.35
WYRE,GBR,-2.983333333,59.13333333
ROUSAY,GBR,-2.985468799,59.13126749
NEWPORT,GBR,-2.988402988,51.55952548
METHIL,GBR,-3.002249689,56.18481091
FLEETWOOD,GBR,-3.00567627,53.92169189
TRANMERE,GBR,-3.005966096,53.38281272
LIVERPOOL,GBR,-3.007867007,53.43616472
BRIDGWATER,GBR,-3.009093523,51.11982346
SEAFORTH,GBR,-3.016666667,53.46666667
KABARA,MLI,-3.018091,16.658369
ALGORTA,ESP,-3.018774624,43.33969514
ADRA,ESP,-3.021515263,36.74487185
BIRKENHEAD,GBR,-3.034073359,53.4043447
UNKNOWN_2495,GBR,-3.034887595,53.20244843
BILBAO,ESP,-3.067537865,43.35228306
WICK,GBR,-3.083333333,58.43333333
PORT HALIGUEN,FRA,-3.100353357,47.48722222
QUIBERON,FRA,-3.10134969,47.48760195
LEZARDRIEUX,FRA,-3.107262,48.78529
PAIMPOL,FRA,-3.1264,48.754134
PONTRIEUX,FRA,-3.15,48.71666667
KIRKCALDY,GBR,-3.15,56.11666667
FLOTTA TERMINAL,GBR,-3.156341703,58.87649706
CARDIFF,GBR,-3.157205729,51.46382281
LEITH,GBR,-3.17049214,55.98046781
GILL'S BAY SCOTLAND,GBR,-3.171508294,58.6490342
PENARTH,GBR,-3.173555721,51.4511483
LYNESS,GBR,-3.190458482,58.83381748
SOUTH NESS,GBR,-3.2,58.8
LONGHOPE,GBR,-3.201254,58.796798
CASTRO-URDIALES,ESP,-3.213964604,43.381193
TREGUIER,FRA,-3.216666667,48.8
BARROW-IN-FURNESS,GBR,-3.217697258,54.10345413
GRANTON,GBR,-3.224857311,55.98376993
BARROW IN FURNESS,GBR,-3.233333,54.116667
NEWBURGH,GBR,-3.2380635,56.35081
FORTH,GBR,-3.238245,56.0549125
MILLOM,GBR,-3.252844146,54.20810132
BARRY DOCK,GBR,-3.256341775,51.40053389
BARRY,GBR,-3.25970459,51.39489746
MOSTYN,GBR,-3.264483797,53.3190786
PORT DE HENNEBONT,FRA,-3.273027091,47.79861111
GRAEMSAY,GBR,-3.27546982,58.92211909
ASSINIE,CIV,-3.2762,5.121534
LOSSIEMOUTH,GBR,-3.283333333,57.71666667
HENNEBONT,FRA,-3.284423828,47.79388428
STROMNESS,GBR,-3.2991535,58.9632555
BRAEFOOT BAY TERMINAL,GBR,-3.316667,56.033333
WATCHET,GBR,-3.327873,51.1783155
WATCHET HARBOR,GBR,-3.333333,51.183333
LORIENT,FRA,-3.363035609,47.73499456
HOUND POINT TERMINAL,GBR,-3.366667,56
DIRE,MLI,-3.390862932,16.2618331
SILLOTH,GBR,-3.399780273,54.86767578
INVERKEITHING,GBR,-3.400085449,56.02429199
PORT EDGAR,GBR,-3.412231784,55.99399836
UNKNOWN_2483,GBR,-3.416666667,50.61666667
PERTH,GBR,-3.433333333,56.4
ROSYTH,GBR,-3.451432955,56.02362369
TOPSHAM,GBR,-3.466666667,50.68333333
LANNION,FRA,-3.4714,48.735734
RHYL,GBR,-3.483333333,53.31666667
BURGHEAD,GBR,-3.490095,57.701318
TEIGNMOUTH,GBR,-3.5,50.55
MARYPORT,GBR,-3.506872101,54.71158718
BRIXHAM,GBR,-3.509160328,50.39963804
THURSO,GBR,-3.514489934,58.59829596
EXETER,GBR,-3.516666667,50.71666667
BRIXHAM HARBOUR,GBR,-3.516667,50.4
MOTRIL,ESP,-3.524546287,36.72142711
TORQUAY HARBOUR,GBR,-3.533333,50.466667
TORQUAY,GBR,-3.542610517,50.45869292
LIVERPOOL BAY TERMINAL,GBR,-3.55,53.533333
SCRABSTER HARBOR,GBR,-3.55,58.61666667
THURSO BAY,GBR,-3.55,58.616667
SCRABSTER,GBR,-3.5543005,58.6087565
WORKINGTON,GBR,-3.562714122,54.65048328
DARTMOUTH,GBR,-3.57628692,50.34510743
WHITEHAVEN,GBR,-3.592027294,54.54903258
DUMFRIES,GBR,-3.6101,55.063434
DARTMOUTH HARBOUR,GBR,-3.616667,50.35
LLANDULAS,GBR,-3.634887695,53.29467773
HELMSDALE HARBOR,GBR,-3.65,58.116667
GRANGEMOUTH,GBR,-3.701181665,56.02704967
TONKA,MLI,-3.752332856,16.13097961
PORT TALBOT,GBR,-3.789871542,51.58116419
NEATH,GBR,-3.807312012,51.6652832
BRITON FERRY,GBR,-3.816666667,51.63333333
SANTANDER,ESP,-3.827558284,43.44158099
PALNACKIE,GBR,-3.831,54.876134
MORLAIX,FRA,-3.8313,48.580734
PORTMAHOMACK HARBOR,GBR,-3.833333,57.833333
AL HOCEIMA,MAR,-3.9107,35.257034
CONCARNEAU,FRA,-3.911904167,47.87451919
PORT D AL HOCEIMA,MAR,-3.916667,35.25
SWANSEA,GBR,-3.917236422,51.61647607
PORT BOUET,CIV,-3.9633,5.237634
PORT BOUET TANKER TERMINAL,CIV,-3.966666667,5.233055556
ROSCOFF,FRA,-3.96815823,48.72167947
PORT OF ROSCOFF-BLOSCON,FRA,-3.971083628,48.72666667
NIAFUNKE,MLI,-3.982189893,15.93095363
PORT DE ROSCOFF-BLOSCON,FRA,-3.983333,48.733333
ABIDJAN,CIV,-4.0218,5.332734
CROMARTY,GBR,-4.033333,57.683333
NIGG,GBR,-4.033333333,57.7
CROMARTY FIRTH,GBR,-4.03473,57.6805425
KIRKCUDBRIGHT,GBR,-4.0473805,54.8380075
UNKNOWN_2486,GBR,-4.066666667,51.08333333
REQUEJADA,ESP,-4.083333333,43.33333333
BEAUMARIS,GBR,-4.097103,53.2640845
QUIMPER,FRA,-4.104473241,47.96948127
PORT PENRHYN,GBR,-4.113220215,53.23687744
CATTEWATER HARBOUR,GBR,-4.116666497,50.36666474
SUTTON HARBOUR,GBR,-4.12865805,50.36677565
PORTMADOC,GBR,-4.1303,52.930134
UNKNOWN_2488,GBR,-4.150645,51.067476
MILLBAY DOCKS,GBR,-4.151906015,50.36585292
INVERGORDON,GBR,-4.161666,57.6983625
PLYMOUTH,GBR,-4.167825389,50.37448432
MENAI BRIDGE,GBR,-4.1695085,53.229031
PORT OF LOCTUDY,FRA,-4.172320377,47.83638889
LLANELLI,GBR,-4.174835407,51.67444241
APPLEDORE,GBR,-4.1996765,51.0516675
BIDEFORD,GBR,-4.2,51.01666667
MOPTI,MLI,-4.201111793,14.49548546
PORT DINORWIC,GBR,-4.2206,53.184334
INVERNESS,GBR,-4.230736408,57.49290138
AKA,MLI,-4.236340155,15.40051966
LANDERNEAU,FRA,-4.25,48.45
CAERNARVON,GBR,-4.266667,53.15
GLASGOW,GBR,-4.283333,55.866667
GLASGOW HARBOUR,GBR,-4.303180212,55.86305556
CLYDEPORT,GBR,-4.321173512,55.86755563
DOUARNENEZ,FRA,-4.334440558,48.09769156
RAMSEY,GBR,-4.3504,54.310734
POINT OF AYRE,GBR,-4.3672,54.418934
RENFREW,GBR,-4.383333333,55.88333333
CLYDEBANK,GBR,-4.4,55.9
PWLLHELI,GBR,-4.410065544,52.88633859
MALAGA,ESP,-4.423344488,36.71015241
WIGTOWN,GBR,-4.4345,54.864034
ESPOIR TERMINAL,CIV,-4.45,5.033055556
ESPOIR MARINE TERMINAL,CIV,-4.45,5.033333
OLD KILPATRICK,GBR,-4.4505,55.914134
BREST,FRA,-4.468915865,48.38371726
UNKNOWN_2490,GBR,-4.471345122,54.14567151
UNKNOWN_2458,GBR,-4.471345122,54.14567151
UNKNOWN_2974,IMN,-4.473207565,54.14515734
BOWLING,GBR,-4.478795,55.9338745
DOUGLAS,GBR,-4.4806,54.158034
RADE DE BREST,FRA,-4.5,48.383333
BAOBAB MARINE TERMINAL,CIV,-4.533333,4.95
PORT OF AUDIERNE,FRA,-4.534040047,48.02388889
DUMBARTON,GBR,-4.563715221,55.93630016
LOCH KATRINE,GBR,-4.575900225,56.25784095
PORT OF CAMARET-SUR-MER,FRA,-4.589517079,48.27777778
HOLYHEAD,GBR,-4.632608881,53.31692992
FOWEY HARBOUR,GBR,-4.633333,50.333333
AYR,GBR,-4.64215845,55.4687125
FOWEY,GBR,-4.643734,50.3306445
TROON,GBR,-4.67946728,55.54643534
PORT GLASGOW,GBR,-4.683333333,55.93333333
IRVINE,GBR,-4.685555556,55.60638889
UNKNOWN_2459,GBR,-4.695006797,54.22462423
UNKNOWN_2496,GBR,-4.695006797,54.22462423
IRVINE HARBOR,GBR,-4.7,55.6
PAR,GBR,-4.707392037,50.34435065
GREENOCK,GBR,-4.73445346,55.94493888
GREENOCK OCEAN TERMINAL,GBR,-4.756713781,55.95472222
MEVAGISSEY,GBR,-4.783333,50.266667
GOUROCK,GBR,-4.816999731,55.96180665
FASLANE,GBR,-4.817531632,56.0610804
ARDROSSAN,GBR,-4.818044901,55.64203748
FINNART OIL TERMINAL,GBR,-4.833333,56.116667
FINNART,GBR,-4.833333333,56.11666667
FAIRLIE,GBR,-4.857612199,55.77435449
GIRVAN,GBR,-4.857745899,55.2479068
LARGS,GBR,-4.866666667,55.8
HUNTERSTON,GBR,-4.867031734,55.74214672
WEMYSS BAY,GBR,-4.891952,55.8882895
CUMBRAE,GBR,-4.899724797,55.78673323
MILLPORT,GBR,-4.916667,55.75
PEMBROKE,GBR,-4.918052197,51.67274857
DUNOON,GBR,-4.920637207,55.95286773
PADSTOW,GBR,-4.941316,50.538727
PEMBROKE PORT,DEU,-4.956726003,51.6966574
FISHGUARD,GBR,-4.98260498,52.01470947
GRAND LAHOU,CIV,-5.0003,5.131534
DIAFARABE,MLI,-5.016974989,14.13645493
CAIRNRYAN,GBR,-5.017883301,54.96710205
STRANRAER,GBR,-5.025024414,54.90808106
MILFORD HAVEN,GBR,-5.029863244,51.70950801
TRURO,GBR,-5.037949158,50.25180786
KINLOCHBERVIE,GBR,-5.045546,58.4576485
ROTHESAY HARBOR,GBR,-5.05,55.833333
FALMOUTH,GBR,-5.055953684,50.15310586
ROTHESAY,GBR,-5.0607485,55.834354
FALMOUTH HARBOUR,GBR,-5.066667,50.15
PORTHOUSTOCK ENGLAND,GBR,-5.0667685,50.05593
UNKNOWN_2489,GBR,-5.067514051,50.04152801
LAMLASH,GBR,-5.07,55.532134
LOCH STRIVEN,GBR,-5.088670992,55.94668727
UNKNOWN_2487,GBR,-5.1,50.16666667
UNKNOWN_2497,GBR,-5.101787574,55.56435644
UNKNOWN_2460,GBR,-5.101787574,55.56435644
FORT WILLIAM,GBR,-5.116666667,56.81666667
LAMLASH HARBOR,GBR,-5.116667,55.533333
CORPACH,GBR,-5.1281095,56.844942
ARRAN,GBR,-5.15007656,55.57828525
ULLAPOOL,GBR,-5.157643,57.8992925
LOCHINVER,GBR,-5.23852,58.146097
CUETA,ESP,-5.316667,35.9
CEUTA,ESP,-5.318250956,35.89342887
GIBRALTAR,GIB,-5.357862989,36.13862679
MACINA,MLI,-5.364272777,13.95967056
HAYLE,GBR,-5.413829,50.186514
ALGECIRAS,ESP,-5.417815917,36.14129331
ARDRISHAIG,GBR,-5.450997,56.016462
UNKNOWN_2498,GBR,-5.46,56.41
OBAN,GBR,-5.466666667,56.41666667
KENNACRAIG,GBR,-5.473189,55.8024275
TANGIER-MEDITERRANEAN,MAR,-5.483333,35.9
LISMORE,GBR,-5.491866062,56.51173805
PENZANCE,GBR,-5.533333333,50.11666667
GLENSANDA,GBR,-5.534549805,56.56775133
NEWLYN,GBR,-5.55,50.1
CRINAN (CANAL),GBR,-5.566667,56.083333
CAMPBELTOWN,GBR,-5.581635007,55.41311537
AULTBEA,GBR,-5.583333,57.833333
LOCH EWE,GBR,-5.596,57.843034
TARIFA,ESP,-5.606731739,36.0037986
ARDGLASS,GBR,-5.616667,54.266667
PLOCKTON,GBR,-5.65,57.35
BANGOR,GBR,-5.668625197,54.66248421
GAIRLOCH,GBR,-5.683333,57.716667
GIJON,ESP,-5.692877988,43.55695221
CRAIGNURE,GBR,-5.7055235,56.4663595
JAMESTOWN,SHN,-5.716667,-15.916667
JAMESTOWN HARBOUR,SHN,-5.719140165,-15.92416667
KYLE OF LOCHALSH,GBR,-5.733309969,57.28345367
KYLEAKIN,GBR,-5.733333,57.266667
UNKNOWN_2462,GBR,-5.753259357,54.81494257
KILROOT,GBR,-5.75537223,54.72454762
CLOGHAN,GBR,-5.756115842,54.85792641
KILROOT POWER STATION JETTY,GBR,-5.765380859,54.72027588
UNKNOWN_2464,GBR,-5.774469174,54.83715143
LOCHALINE,GBR,-5.7784245,56.5373795
TANGIER,MAR,-5.788,35.793234
CARRICKFERGUS,GBR,-5.8,54.71666667
ORNSAY,GBR,-5.8,57.15
LARNE,GBR,-5.808338388,54.84828157
LARNE BANK QUAYS,GBR,-5.810832325,54.85022447
TANGER,MAR,-5.816667,35.783333
MALLAIG,GBR,-5.8249535,57.002571
DIORO,MLI,-5.833696905,13.68929129
UNKNOWN_2456,GBR,-5.89449147,57.0641674
UNKNOWN_2482,GBR,-5.89449147,57.0641674
BROADFORD BAY,GBR,-5.9,57.25
BELFAST,GBR,-5.900221431,54.62076382
BROADFORD (ISLE OF SKYE),GBR,-5.9087865,57.2388665
UNKNOWN_2461,GBR,-5.916666667,54.6
UNKNOWN_2440,GBR,-5.916666667,54.6
AVILES,ESP,-5.921931376,43.57358518
KILKEEL,GBR,-5.983333,54.05
SEVILLA (SEVILLE),ESP,-5.998674856,37.35403368
SEVILLA,ESP,-6.022521973,37.36627197
ASILAH,MAR,-6.034242,35.471244
WICKLOW,IRL,-6.040295671,52.98402374
RED BAY,GBR,-6.057483708,55.08246376
HOWTH,IRL,-6.066668904,53.39086331
HOWTH HARBOUR,IRL,-6.066843345,53.39138889
MULL,GBR,-6.067420804,56.62319823
TOBERMORY,GBR,-6.0714465,56.622379
KIRANGO,MLI,-6.073529307,13.71474027
MARKALA,MLI,-6.078477982,13.67611751
SASSANDRA,CIV,-6.0788,4.951334
SAN ESTEBAN DE PRAVIA,ESP,-6.084312617,43.55158367
ELGOL (ISLE OF SKYE),GBR,-6.0929855,57.153959
KILCHOAN,GBR,-6.1037385,56.6980785
ISLAY,GBR,-6.104636287,55.84767172
PORT ASKAIG,GBR,-6.106171,55.8461285
SCONSER (ISLE OF SKYE),GBR,-6.116612,57.3112825
EIGG,GBR,-6.1301043,56.8775292
GREENORE,IRL,-6.133333333,54.03333333
DUN LAOGHAIRE,IRL,-6.134275738,53.29799443
DUN LAOGHAIRE HARBOUR,IRL,-6.134746761,53.29833333
ARKLOW HEAD PORT,IRL,-6.142894089,52.77408674
ARKLOW,IRL,-6.145641652,52.79629147
LARACHE,MAR,-6.152,35.204934
CARLINGFORD HARBOR,IRL,-6.183333333,54.04194444
PORTREE (ISLE OF SKYE),GBR,-6.183333333,57.41666667
PORTREE,GBR,-6.183333333,57.41666667
PORT ELLEN,GBR,-6.1898155,55.629213
UNKNOWN_2463,GBR,-6.1992245,56.067719
UNKNOWN_2441,GBR,-6.1992245,56.067719
PORTREE HARBOR,GBR,-6.2,57.416667
DUBLIN,IRL,-6.212486607,53.3436654
PUERTO DE SANTA MARIA,ESP,-6.233174233,36.58395369
CABEZUELA,ESP,-6.2490728,36.5163612
WARREN POINT,GBR,-6.25,54.1
PORT OF WARRENPOINT,GBR,-6.255123675,54.0975
PORT OF THE BAY OF CADIZ,ESP,-6.258833922,36.52
ZONA FRANCA DE CADIZ,ESP,-6.263381436,36.50351286
SEGOU,MLI,-6.265192646,13.45039888
CADIZ,ESP,-6.281202674,36.53188002
ST. MARY'S (SCILLY ISL.),GBR,-6.316667,49.916667
